sid,mu1,mu2,y1,y2,intercept,x,traj_gt
237.0,0.9803331097939697,0.19639879053312753,1,0,1.0,3.9089559002806915,1.0
237.0,0.9928689382808649,0.08045813858773808,1,0,1.0,4.93613853766082,1.0
238.0,0.004692785558684539,0.9996131262147655,0,1,1.0,-5.357025105833268,1.0
238.0,0.027222089278503385,0.9977082085533164,0,1,1.0,-3.5761270544979724,1.0
238.0,0.07778636491687455,0.9931239474494847,0,1,1.0,-2.4728107473624874,1.0
238.0,0.18876055217977716,0.9812582858127556,0,1,1.0,-1.458083968469573,1.0
238.0,0.3928569154344378,0.9495650200303232,0,1,1.0,-0.43531902473067446,1.0
238.0,0.5847505519743443,0.8963855729339226,1,0,1.0,0.3423059301785101,1.0
238.0,0.8606881971593764,0.6635115213384665,1,1,1.0,1.8210176916407994,1.0
238.0,0.9514358253416768,0.383413134311379,1,0,1.0,2.9750861265510884,1.0
238.0,0.9759039645016936,0.2312410373185846,1,0,1.0,3.701316859725152,1.0
238.0,0.9915918775736838,0.09362858716197967,1,0,1.0,4.7701134147320525,1.0
239.0,0.007069554863209629,0.9994159052617317,0,1,1.0,-4.944863099842585,1.0
239.0,0.016217021964043583,0.9986487106874403,0,1,1.0,-4.105343892830675,1.0
239.0,0.06049216230836013,0.9947425735945947,0,1,1.0,-2.742842353203501,1.0
239.0,0.1600826336430505,0.9845961392697424,0,1,1.0,-1.6576133714306078,1.0
239.0,0.3775173422444483,0.9525786109271293,1,1,1.0,-0.5000992615692911,1.0
239.0,0.7114187444848523,0.8316988506546228,1,1,1.0,0.9022845133694022,1.0
239.0,0.8377030952465208,0.7024022842680987,1,1,1.0,1.6412363328916904,1.0
239.0,0.9414251394454719,0.4311675342937327,1,0,1.0,2.77708922916919,1.0
239.0,0.9841450975976245,0.16406411914973978,1,0,1.0,4.128294590755339,1.0
239.0,0.9917608916682941,0.09190530446710331,1,1,1.0,4.790589915711763,1.0
240.0,0.006212503815977934,0.9994871219196875,0,1,1.0,-5.074959391601307,1.0
240.0,0.016222042361821436,0.9986482860377233,0,1,1.0,-4.105029261756426,1.0
240.0,0.07566542817133984,0.993325424591482,0,1,1.0,-2.502752735926627,1.0
240.0,0.11738706639861662,0.989200636868081,0,1,1.0,-2.0174100163437414,1.0
240.0,0.32172193545105465,0.9625244125759773,1,1,1.0,-0.7458697105991128,1.0
240.0,0.7055569162858739,0.8356344405551073,0,1,1.0,0.8739017228576912,1.0
240.0,0.809384290927828,0.7415395057484556,1,1,1.0,1.4460144170802929,1.0
240.0,0.9189018882080245,0.5181121517561932,1,0,1.0,2.427519678977716,1.0
240.0,0.9778296954815969,0.21643194530689663,1,1,1.0,3.7865817602313783,1.0
240.0,0.9930090463739454,0.07899195204848324,1,1,1.0,4.956122800018766,1.0
241.0,0.00614237889059467,0.999492943963136,0,1,1.0,-5.086381849488551,1.0
241.0,0.0257601358792543,0.9978342692458448,0,1,1.0,-3.632829364350186,1.0
241.0,0.05824434816672893,0.9949489675922094,0,1,1.0,-2.7830987874121305,1.0
241.0,0.1526360272302161,0.9854294352720206,0,1,1.0,-1.7140741419604386,1.0
241.0,0.39532367878190827,0.9490679709300643,1,1,1.0,-0.4249884393151419,1.0
241.0,0.6350135751992907,0.8750332062507431,1,1,1.0,0.5537862163667634,1.0
241.0,0.8378286449584739,0.7022091552485277,1,0,1.0,1.642160075234599,1.0
241.0,0.9352323554905786,0.4576048288114929,1,0,1.0,2.669988841427921,1.0
241.0,0.9780720384748421,0.21453201435655345,1,1,1.0,3.797820721894203,1.0
241.0,0.9932088687573419,0.07689348677787644,1,1,1.0,4.985323451157668,1.0
242.0,0.007308692014867213,0.9993960140302863,0,1,1.0,-4.911355420807244,1.0
242.0,0.01787898870788859,0.998507916062199,0,1,1.0,-4.006088321999742,1.0
242.0,0.05492047031374671,0.9952525218659736,0,1,1.0,-2.8453829378724738,1.0
242.0,0.1461766174006983,0.9861416048347946,0,1,1.0,-1.764908761630557,1.0
242.0,0.4315150871867745,0.9413469556232649,1,1,1.0,-0.27567229982743935,1.0
242.0,0.5632743578137009,0.9042649872006556,1,1,1.0,0.2544616466476404,1.0
242.0,0.8508621346330589,0.6810542712790231,1,0,1.0,1.7413789624276064,1.0
242.0,0.9365853660519939,0.4520116638353657,1,0,1.0,2.692546017905606,1.0
242.0,0.9816695637902839,0.18532293470861086,1,1,1.0,3.980691899490187,1.0
242.0,0.9924791685339877,0.0845146612471804,1,0,1.0,4.882529324319932,1.0
243.0,0.005706151642200695,0.9995291443202245,0,1,1.0,-5.160487956700934,1.0
243.0,0.021128301906153172,0.9982313828317938,0,1,1.0,-3.835787115622153,1.0
243.0,0.05764350076083016,0.9950039850027752,0,1,1.0,-2.794106148073223,1.0
243.0,0.180851706834804,0.9821998468659232,1,1,1.0,-1.5105877373968124,1.0
243.0,0.48117550150611954,0.9292571216704252,1,1,1.0,-0.0753336012345131,1.0
243.0,0.6339672486765022,0.8755257307290006,0,1,1.0,0.5492744809756385,1.0
243.0,0.8712085797448673,0.6429779252241736,1,1,1.0,1.9116872212367284,1.0
243.0,0.9415722819827664,0.4305124403178882,1,1,1.0,2.779760717547391,1.0
243.0,0.9802126306044582,0.1973839413084385,1,0,1.0,3.902725693300882,1.0
243.0,0.99301183907246,0.07896268403282518,1,0,1.0,4.956525165370566,1.0
244.0,0.007644936289487837,0.9993680306322792,0,1,1.0,-4.866037464643805,1.0
244.0,0.026619475094871902,0.9977602125256474,0,1,1.0,-3.5991319955874888,1.0
244.0,0.05486456442752783,0.995257610810571,0,1,1.0,-2.8464605518656456,1.0
244.0,0.15266017769137896,0.9854267541814163,0,1,1.0,-1.7138874308281913,1.0
244.0,0.3007542140638773,0.965898221808573,0,1,1.0,-0.8437089389090507,1.0
244.0,0.637034228018384,0.8740756007247751,0,1,1.0,0.5625148495240576,1.0
244.0,0.8201366458212489,0.7276488688115684,1,1,1.0,1.5172735484770903,1.0
244.0,0.9298122014476414,0.47906021855301195,1,0,1.0,2.5838081456990034,1.0
244.0,0.9783342665300185,0.21246685018122216,1,0,1.0,3.810119487773641,1.0
244.0,0.9929306430577229,0.07981294242083506,0,0,1.0,4.944891295801457,1.0
245.0,0.007225567846535045,0.9994029292269606,0,1,1.0,-4.92287765470247,1.0
245.0,0.017572107989253096,0.998533946535068,0,1,1.0,-4.023714077069946,1.0
245.0,0.04322491427965916,0.9963052886580211,0,1,1.0,-3.0971512952375804,1.0
245.0,0.19605762706920685,0.9803747704981578,0,1,1.0,-1.4111189594753433,1.0
245.0,0.33072494575068667,0.9610185592923638,1,1,1.0,-0.7049080676910723,1.0
245.0,0.6130768086978727,0.8849063803581064,1,1,1.0,0.46026402651306464,1.0
245.0,0.845938157076737,0.6893126504400351,1,1,1.0,1.7030921573253717,1.0
245.0,0.931002120267053,0.4744757615691829,0,0,1.0,2.6021857790655774,1.0
245.0,0.9780178904699158,0.2149572433040472,1,0,1.0,3.7952990434302696,1.0
245.0,0.9932783906150972,0.07616134710376442,1,0,1.0,4.99568336017779,1.0
246.0,0.006367864354690998,0.9994742205994239,0,1,1.0,-5.050102906064142,1.0
246.0,0.015901707495779904,0.9986753735637719,0,1,1.0,-4.125299289687805,1.0
246.0,0.0624503099948524,0.9945620403772163,0,1,1.0,-2.7088985586641154,1.0
246.0,0.1369757985314791,0.987139343955993,0,1,1.0,-1.840638476938574,1.0
246.0,0.28765550585158234,0.9679163163649301,0,1,1.0,-0.9067980305674638,1.0
246.0,0.591990635206091,0.8935759084071963,1,1,1.0,0.37220068878326007,1.0
246.0,0.8353580768682206,0.7059744721346437,1,0,1.0,1.6240875146532259,1.0
246.0,0.9422207692444599,0.42760970243377894,1,0,1.0,2.7916102277579866,1.0
246.0,0.9797146016253077,0.2014333346642524,1,1,1.0,3.8773599710735525,1.0
246.0,0.9936175898017748,0.07257397724189904,1,0,1.0,5.047806614089584,1.0
247.0,0.007687462310229949,0.999364490232219,0,1,1.0,-4.860447385433182,1.0
247.0,0.021105831855702174,0.9982333009245388,0,1,1.0,-3.836874141130918,1.0
247.0,0.05167913448804014,0.9955466652405226,0,1,1.0,-2.9096387989066717,1.0
247.0,0.21031019910803384,0.9786067962067144,0,1,1.0,-1.3230566318212353,1.0
247.0,0.3618702349508591,0.9555216970813083,0,1,1.0,-0.5672559755825434,1.0
247.0,0.578341041125036,0.8988064868256397,0,1,1.0,0.31596689823923046,1.0
247.0,0.8650724251325188,0.6551884617122681,1,1,1.0,1.8580750798866255,1.0
247.0,0.9432926169555462,0.4227554508002233,1,0,1.0,2.8114721241186884,1.0
247.0,0.9836976845206294,0.16798001220136932,0,0,1.0,4.100011466995749,1.0
247.0,0.9919422239615818,0.09004977961168495,1,0,1.0,4.813027270925075,1.0
248.0,0.007324515368605322,0.9993946975466343,0,1,1.0,-4.90917681621208,1.0
248.0,0.01762721112166989,0.9985292736326707,0,1,1.0,-4.020527063850489,1.0
248.0,0.0445544231498849,0.9961868011839128,0,1,1.0,-3.065466370228742,1.0
248.0,0.16937888093011105,0.9835369325335239,0,1,1.0,-1.5900356525435135,1.0
248.0,0.361433672875499,0.9556019964971821,0,1,1.0,-0.569147002435392,1.0
248.0,0.6272317244083425,0.8786428801286207,1,1,1.0,0.5203590672366596,1.0
248.0,0.8635911894994026,0.6580366001851201,1,1,1.0,1.845443160090579,1.0
248.0,0.9333383179726338,0.46527164743803023,1,1,1.0,2.639137442670853,1.0
248.0,0.9810931565988414,0.19013342109816533,1,0,1.0,3.949143474665829,1.0
248.0,0.9915866065274095,0.0936822354802806,1,0,1.0,4.769481396070447,1.0
249.0,0.008906348818982135,0.9992628963471942,0,1,1.0,-4.712044658689238,1.0
249.0,0.02151304963314502,0.998198527399023,0,0,1.0,-3.8173477396929543,1.0
249.0,0.04783952402815539,0.9958927318434758,0,1,1.0,-2.990881427434189,1.0
249.0,0.22104480742193233,0.9772368955467399,0,1,1.0,-1.2595880955786367,1.0
249.0,0.3889398245997593,0.9503471147848506,0,1,1.0,-0.45177080195881814,1.0
249.0,0.6867348167947287,0.8474968468617529,0,1,1.0,0.7848981534195107,1.0
249.0,0.885247609129932,0.6122807191564181,1,0,1.0,2.0430907060105987,1.0
249.0,0.94287541771527,0.424653329319005,1,1,1.0,2.8036996243113395,1.0
249.0,0.9786535375025304,0.2099392479151077,1,0,1.0,3.825291650656522,1.0
249.0,0.9927255839452969,0.08195389851551257,1,0,1.0,4.916090732903866,1.0
250.0,0.008900924897918132,0.9992633489373581,0,1,1.0,-4.712659311755733,1.0
250.0,0.023103471104357537,0.9980624621980224,0,1,1.0,-3.744397868972595,1.0
250.0,0.05070195882357971,0.9956349814286729,0,1,1.0,-2.9297582620212697,1.0
250.0,0.15013370137303061,0.9857064865776665,0,1,1.0,-1.7335528018058046,1.0
250.0,0.33151360001607605,0.9608849439277843,1,1,1.0,-0.7013472177832473,1.0
250.0,0.6532495911311177,0.8660697098477773,0,1,1.0,0.6333540401607085,1.0
250.0,0.848984743801697,0.6842428838339201,1,1,1.0,1.7266603504034448,1.0
250.0,0.9504965902296144,0.3881861627867039,1,0,1.0,2.9549430231256926,1.0
250.0,0.9805700828430999,0.19445471383782867,1,0,1.0,3.921320120008917,1.0
250.0,0.9935247158704577,0.0735587346493436,1,0,1.0,5.033266451623869,1.0
251.0,0.00657709924809076,0.9994568396397319,0,1,1.0,-5.017562650926746,1.0
251.0,0.03475463825730083,0.997053155924892,0,1,1.0,-3.32406929175939,1.0
251.0,0.05652550356409985,0.9951061855828076,0,1,1.0,-2.8148774068173235,1.0
251.0,0.17452605585884232,0.9829412092145053,0,1,1.0,-1.5538836513939467,1.0
251.0,0.37467247145210064,0.9531232909477988,1,1,1.0,-0.5122233232839926,1.0
251.0,0.6498096640863039,0.8678174348913037,1,0,1.0,0.6182026719607008,1.0
251.0,0.8238065767269503,0.7226503723305759,1,1,1.0,1.5423533779186973,1.0
251.0,0.9476869606674733,0.4020865662619994,1,0,1.0,2.896778579439381,1.0
251.0,0.9858210395121153,0.14909514916472388,1,0,1.0,4.2417156265331535,1.0
251.0,0.9922246139910013,0.08714637227339045,1,0,1.0,4.848986402756125,1.0
252.0,0.007090560047319024,0.999414158419933,0,1,1.0,-4.941875132866328,1.0
252.0,0.012133494798329982,0.9989928044385948,0,1,1.0,-4.399577778985502,1.0
252.0,0.053429163725444234,0.9953880829331618,0,1,1.0,-2.874489074007552,1.0
252.0,0.14727759930489734,0.9860209086155255,1,1,1.0,-1.756114819134224,1.0
252.0,0.4113188377916512,0.9457572220584558,1,1,1.0,-0.35851604175620877,1.0
252.0,0.5184310099714015,0.9188066633797942,1,1,1.0,0.07375745942065703,1.0
252.0,0.8571078335290923,0.6700754945925287,1,1,1.0,1.791473472262247,1.0
252.0,0.9537774759490895,0.37122545670516965,0,0,1.0,3.026963177666971,1.0
252.0,0.9790550102782181,0.2067401154646202,1,1,1.0,3.844688367551176,1.0
252.0,0.9919983307935866,0.08947425420752253,1,0,1.0,4.820071253898734,1.0
253.0,0.00561598642011058,0.9995366230551247,0,1,1.0,-5.176506214969945,1.0
253.0,0.021391662442790196,0.9982088957828427,0,1,1.0,-3.8231302580666493,1.0
253.0,0.05146591227745608,0.9955659502405741,0,1,1.0,-2.9139980362939006,1.0
253.0,0.1303992239086513,0.9878407767479283,0,1,1.0,-1.8974335304218843,1.0
253.0,0.4144769403474927,0.9450849943397651,0,1,1.0,-0.34548822623660413,1.0
253.0,0.6885283726461339,0.846414493024267,1,1,1.0,0.7932482765393137,1.0
253.0,0.818982760500123,0.7291924441687339,1,1,1.0,1.5094707615952263,1.0
253.0,0.941050949578684,0.43282761328216374,1,0,1.0,2.7703237635503526,1.0
253.0,0.9773536391503945,0.22014022799729968,1,0,1.0,3.7648493807506567,1.0
253.0,0.9951457467528158,0.05609208350351378,1,0,1.0,5.323033926751573,1.0
254.0,0.006537578661768682,0.9994601230948057,0,1,1.0,-5.023629375043782,1.0
254.0,0.016540097684529128,0.9986213752669559,0,1,1.0,-4.085289271066788,1.0
254.0,0.060625503165682486,0.9947303019175061,0,1,1.0,-2.740498576004983,1.0
254.0,0.13765446016388339,0.9870664086799971,1,1,1.0,-1.8349094153487067,1.0
254.0,0.3527688014417763,0.9571760857341983,0,1,1.0,-0.6068906810836285,1.0
254.0,0.5854371288736103,0.8961225971236733,0,1,1.0,0.34513415452956486,1.0
254.0,0.8690194678251782,0.6474121220591617,1,1,1.0,1.8923168247698967,1.0
254.0,0.9619330683850326,0.32528275131832685,1,0,1.0,3.229598904119327,1.0
254.0,0.9808190708080236,0.1924029294757237,1,1,1.0,3.9344714949666093,1.0
254.0,0.99110980798143,0.098511260991768,1,0,1.0,4.713876684738283,1.0
255.0,0.005430462568917021,0.9995520073773076,0,1,1.0,-5.210285699888249,1.0
255.0,0.02524498007279836,0.9978786073526541,0,1,1.0,-3.6535588508550774,1.0
255.0,0.04984765107268226,0.9957120569061442,0,1,1.0,-2.9476509636374435,1.0
255.0,0.13829330765859518,0.9869976570976391,0,1,1.0,-1.829538101187601,1.0
255.0,0.42731557961825267,0.9422861606035234,0,1,1.0,-0.29281201263193174,1.0
255.0,0.6014810540792961,0.8897666743475711,0,0,1.0,0.4116399969401623,1.0
255.0,0.8341822026296508,0.7077409835222878,1,1,1.0,1.615562267535881,1.0
255.0,0.935491194163924,0.45654242994203087,1,1,1.0,2.674269993623599,1.0
255.0,0.9717372344572286,0.26162489278950624,1,1,1.0,3.5375401998460863,1.0
255.0,0.9908270763051169,0.101352714834446,1,0,1.0,4.6822839569163,1.0
256.0,0.009039536453595082,0.999251781298429,0,1,1.0,-4.697066742188746,1.0
256.0,0.016820554190128928,0.9985976325040623,0,1,1.0,-4.068190050346894,1.0
256.0,0.056206809488789436,0.9951352781689407,0,1,1.0,-2.820869149455473,1.0
256.0,0.1665031711011715,0.9838668679558452,0,1,1.0,-1.6106155427313036,1.0
256.0,0.33574389135979754,0.960163466901193,1,1,1.0,-0.6823191396706889,1.0
256.0,0.6529701397531714,0.8662127189333063,0,1,1.0,0.6321205716118794,1.0
256.0,0.8688157618039771,0.6478202671816421,1,1,1.0,1.8905283574626024,1.0
256.0,0.9117364094280298,0.5411508978140473,1,0,1.0,2.3350232387766385,1.0
256.0,0.9778198053718713,0.21650930697522733,1,0,1.0,3.786125648151134,1.0
256.0,0.9937844772691142,0.07079963620298567,1,0,1.0,5.074470530101987,1.0
257.0,0.007413203567000915,0.9993873180844329,0,1,1.0,-4.897051784953302,1.0
257.0,0.016875473149242173,0.9985929817453048,0,1,1.0,-4.064874517702608,1.0
257.0,0.05394528196378634,0.9953412115198612,0,1,1.0,-2.864330172990126,1.0
257.0,0.20278496896673165,0.979547353460614,0,1,1.0,-1.3689782914950759,1.0
257.0,0.3055360561533273,0.9651446871083225,0,1,1.0,-0.8210724490766435,1.0
257.0,0.6610937170524906,0.8619793505169704,0,1,1.0,0.6681719928381407,1.0
257.0,0.8473188892396293,0.6870308098591452,1,1,1.0,1.7137256134671284,1.0
257.0,0.9575591791978074,0.35062869180432776,1,1,1.0,3.116276871240127,1.0
257.0,0.985148052762038,0.1551638623757164,1,0,1.0,4.194660953461902,1.0
257.0,0.9943653035176317,0.0645757410462995,1,0,1.0,5.17316136460355,1.0
258.0,0.005715540383108573,0.999528365501596,0,1,1.0,-5.158834494391485,1.0
258.0,0.01994368391494771,0.9983323945360123,1,1,1.0,-3.8946975379395647,1.0
258.0,0.04230127442193963,0.9963874274607525,0,1,1.0,-3.119716032039043,1.0
258.0,0.16633582410387784,0.9838860046866152,0,1,1.0,-1.6118218729317815,1.0
258.0,0.39090115223332483,0.9499566083335622,0,1,1.0,-0.4435258457057935,1.0
258.0,0.6892437794997696,0.8459800610446513,1,1,1.0,0.7965862769453171,1.0
258.0,0.8027561040498314,0.7495831038063628,1,1,1.0,1.4036099233706247,1.0
258.0,0.9392054773671484,0.44089400280931124,1,0,1.0,2.737534584368053,1.0
258.0,0.9813969345087452,0.18760459837891802,1,0,1.0,3.9656506215638605,1.0
258.0,0.9928491141545333,0.08066524820533127,1,0,1.0,4.9333424595052655,1.0
259.0,0.007905383461731367,0.9993463433696476,0,1,1.0,-4.832274504068553,1.0
259.0,0.017450105881496397,0.9985442909515777,0,1,1.0,-4.03080540893427,1.0
259.0,0.04763457457739482,0.9959111323565708,0,1,1.0,-2.995389957137541,1.0
259.0,0.12932216205599606,0.9879547363771808,0,1,1.0,-1.9069653609937416,1.0
259.0,0.28333903418788137,0.9685669797031919,0,1,1.0,-0.9279586964642501,1.0
259.0,0.6122029036552523,0.885280902198144,0,1,1.0,0.45658151421137255,1.0
259.0,0.8012524101046858,0.7513564094137206,0,1,1.0,1.3941403890132893,1.0
259.0,0.9447064444712152,0.416242441799259,1,0,1.0,2.838217873276329,1.0
259.0,0.9828988494303883,0.17488986102875392,1,0,1.0,4.0513604689675375,1.0
259.0,0.9925469112993585,0.08381197300062249,1,0,1.0,4.89164574007451,1.0
260.0,0.005784590749574786,0.9995226371930901,0,1,1.0,-5.146756277917866,1.0
260.0,0.031291921486853905,0.9973554421761935,0,1,1.0,-3.432603341167165,1.0
260.0,0.03955453005087185,0.9966308400170643,0,1,1.0,-3.18971698053018,1.0
260.0,0.1301989085238672,0.9878619906939202,0,1,1.0,-1.8992012083553773,1.0
260.0,0.4357710620827216,0.9403828092831304,1,1,1.0,-0.25834306895220194,1.0
260.0,0.6825330066594549,0.8499951437487404,1,0,1.0,0.7654370323493289,1.0
260.0,0.8557946042663986,0.6724326430651023,1,0,1.0,1.7807917565096023,1.0
260.0,0.9437087336246816,0.42085167169292054,1,1,1.0,2.819278177082865,1.0
260.0,0.9809167953172253,0.191595057905207,1,0,1.0,3.939679027548347,1.0
260.0,0.9916422421619131,0.09311568845839799,1,0,1.0,4.776172209317136,1.0
261.0,0.0062979764578895946,0.99948002462983,0,1,1.0,-5.061209001964245,1.0
261.0,0.021387614751051033,0.9982092414790606,0,1,1.0,-3.823323630327674,1.0
261.0,0.04733937451191779,0.9959376229162705,0,1,1.0,-3.0019163371439417,1.0
261.0,0.17313425698745652,0.9831029533153695,0,1,1.0,-1.5635749941834312,1.0
261.0,0.40422313756814227,0.9472449971024178,0,1,1.0,-0.3878991588689228,1.0
261.0,0.6625033996829006,0.8612283308828366,1,1,1.0,0.6744702523167121,1.0
261.0,0.8328845884288238,0.7096715888679185,1,1,1.0,1.6062104222843918,1.0
261.0,0.9244727006652754,0.49881766466810895,1,1,1.0,2.504729350142562,1.0
261.0,0.9800081228556052,0.19905122150362495,1,1,1.0,3.892234811983026,1.0
261.0,0.9949827848280192,0.05787511164572695,0,0,1.0,5.2898504021710995,1.0
262.0,0.009045222560828525,0.9992513067087019,0,1,1.0,-4.696432175532861,1.0
262.0,0.01525600951644591,0.9987299247009745,0,1,1.0,-4.167408207169851,1.0
262.0,0.05326323104390276,0.9954031422339228,0,1,1.0,-2.8777748474257034,1.0
262.0,0.12598983741883804,0.9883057027243852,0,1,1.0,-1.9368907549625596,1.0
262.0,0.3085700824612126,0.9646617920403315,0,1,1.0,-0.8068128082879233,1.0
262.0,0.6620090795582698,0.8614922478624872,1,1,1.0,0.6722602386639909,1.0
262.0,0.7450424947711918,0.8065357726799884,1,1,1.0,1.0723443716042982,1.0
262.0,0.947849084689861,0.40129947076455585,1,1,1.0,2.900053563435768,1.0
262.0,0.9786899825376718,0.20964979326974753,1,0,1.0,3.827037659348293,1.0
262.0,0.9922634877452338,0.08674536826718593,1,0,1.0,4.854037711696733,1.0
263.0,0.0042425425682450345,0.9996503894128983,0,1,1.0,-5.4583409594546195,1.0
263.0,0.020023818131978594,0.9983255685939348,0,1,1.0,-3.8906057955668016,1.0
263.0,0.06990457480989154,0.9938684427637712,0,1,1.0,-2.588156093592589,1.0
263.0,0.1491178477805708,0.9858185385459287,0,1,1.0,-1.7415367194244757,1.0
263.0,0.3554452650298677,0.9566938374355958,0,1,1.0,-0.5951884737977468,1.0
263.0,0.5887956648664694,0.8948258011872082,0,1,1.0,0.3589889480034212,1.0
263.0,0.8401148731677136,0.6986583040290916,1,1,1.0,1.659083036177652,1.0
263.0,0.9374165894472016,0.4485261226384284,1,1,1.0,2.706627546788413,1.0
263.0,0.9865882928918404,0.1420794811633574,1,0,1.0,4.298124832293184,1.0
263.0,0.9942980941102494,0.06529981788817864,1,0,1.0,5.161236569593257,1.0
264.0,0.004791066527484727,0.9996049881307097,0,1,1.0,-5.336199654771285,1.0
264.0,0.020588667604735447,0.9982774249096882,0,1,1.0,-3.8622109018029653,1.0
264.0,0.048676175656220885,0.9958175414655587,0,1,1.0,-2.97266480973434,1.0
264.0,0.16289532543673577,0.984277906075186,0,1,1.0,-1.6368413025964146,1.0
264.0,0.4199131679179801,0.9439129953257702,0,1,1.0,-0.3231298559705147,1.0
264.0,0.5510200579110666,0.9084793063639793,1,1,1.0,0.20479299689606645,1.0
264.0,0.8125662538917214,0.7375412272974932,1,1,1.0,1.466772025253754,1.0
264.0,0.9372098436728804,0.4493966194583989,1,0,1.0,2.7031088950525595,1.0
264.0,0.9736327740551689,0.24807370521830033,0,1,1.0,3.60891240641679,1.0
264.0,0.9919962090890182,0.08949603001340546,1,1,1.0,4.819803992480185,1.0
265.0,0.009296346406694626,0.9992303417270586,0,1,1.0,-4.668793988388373,1.0
265.0,0.023694311492356856,0.9980118106192809,0,1,1.0,-3.7185407449008747,1.0
265.0,0.05373461428562673,0.9953603490028028,0,1,1.0,-2.8684656841083958,1.0
265.0,0.13361976798568878,0.9874984916594756,0,1,1.0,-1.8693256650701564,1.0
265.0,0.256350039409891,0.9724824110091225,0,1,1.0,-1.065026589078991,1.0
265.0,0.6653475188149933,0.8596979049941669,1,1,1.0,0.6872168650524073,1.0
265.0,0.8648961831485968,0.6555293116282916,1,1,1.0,1.8565659836345878,1.0
265.0,0.9357489398847327,0.45548096089868323,1,0,1.0,2.6785489903917967,1.0
265.0,0.97942515849126,0.20376990246604867,1,1,1.0,3.862896783160727,1.0
265.0,0.9938073746098185,0.07055570937838752,1,0,1.0,5.078184268864714,1.0
266.0,0.00675289999474836,0.9994422308318353,0,1,1.0,-4.991007433515707,1.0
266.0,0.01986400797181516,0.9983391804276174,0,1,1.0,-3.8987818798874976,1.0
266.0,0.06181570059880108,0.9946206241285562,1,1,1.0,-2.7197890237503457,1.0
266.0,0.13129721825680185,0.9877455676815476,0,1,1.0,-1.8895374485302565,1.0
266.0,0.43051532666448267,0.9415716343138932,0,1,1.0,-0.27974894479044354,1.0
266.0,0.7225359671424326,0.8238894032451497,0,1,1.0,0.9570758867974123,1.0
266.0,0.889694366125734,0.601657703536074,0,1,1.0,2.087622992209475,1.0
266.0,0.9240744220240438,0.500240252893414,1,0,1.0,2.4990389883523827,1.0
266.0,0.9823226297495935,0.17981011645135175,1,0,1.0,4.017634493275516,1.0
266.0,0.9932983250596492,0.07595122067470057,1,0,1.0,4.998673560730276,1.0
267.0,0.007122457176867334,0.9994115056480083,0,1,1.0,-4.937354561022765,1.0
267.0,0.025666776149201778,0.9978423076586156,0,1,1.0,-3.6365559653467256,1.0
267.0,0.051362481140429836,0.9955753022729843,0,1,1.0,-2.9161187974607508,1.0
267.0,0.1542235734547605,0.985252897413302,0,1,1.0,-1.7018517281708927,1.0
267.0,0.3285780146855473,0.9613808931860328,0,1,1.0,-0.7146235321324133,1.0
267.0,0.693404964232991,0.8434220587792053,0,1,1.0,0.8160864174178089,1.0
267.0,0.8535861374316204,0.6763374827920107,1,0,1.0,1.7630091730142385,1.0
267.0,0.92826356546551,0.4849253360430993,1,0,1.0,2.5603169359288027,1.0
267.0,0.9779084750514819,0.21581523174005285,1,0,1.0,3.7902220333820753,1.0
267.0,0.9935365537883266,0.0734333213565317,1,0,1.0,5.035108209407852,1.0
268.0,0.007680190676819826,0.9993650956340395,0,1,1.0,-4.861401069197221,1.0
268.0,0.021307515888425995,0.9982160818449419,0,1,1.0,-3.827157611854373,1.0
268.0,0.0620995671525776,0.9945944280305945,0,1,1.0,-2.714904776274485,1.0
268.0,0.15352849850058298,0.9853302646455655,0,1,1.0,-1.707190326953696,1.0
268.0,0.33513927147763817,0.960267080605343,0,1,1.0,-0.6850314067436766,1.0
268.0,0.5784041001398056,0.8987829648229045,0,1,1.0,0.31622548759062574,1.0
268.0,0.8647824536922447,0.6557489791386144,1,0,1.0,1.8555930411081913,1.0
268.0,0.9279846403752019,0.48596974494303236,1,0,1.0,2.5561357569423575,1.0
268.0,0.9797647868212586,0.2010269533527538,1,0,1.0,3.87988821598768,1.0
268.0,0.993758208389247,0.0710793364283376,1,0,1.0,5.070226667669785,1.0
269.0,0.008273192592191544,0.9993156983507928,0,1,1.0,-4.786427194053817,1.0
269.0,0.014349350894033995,0.998806412228847,0,1,1.0,-4.229597273250697,1.0
269.0,0.045746536266519096,0.9960803018975782,0,1,1.0,-3.037813242581489,1.0
269.0,0.16935356860256343,0.9835398456599698,0,1,1.0,-1.5902155792742598,1.0
269.0,0.3047688921380702,0.9652661972822231,0,1,1.0,-0.8246905608973638,1.0
269.0,0.6440909980450099,0.8706631665416562,1,1,1.0,0.5931649317427828,1.0
269.0,0.8727924988850797,0.6397137093741802,0,0,1.0,1.925878219974063,1.0
269.0,0.9396269796888311,0.4390691680549431,1,0,1.0,2.7449406448298594,1.0
269.0,0.9688457913231225,0.2814751526781539,1,0,1.0,3.4371561110258737,1.0
269.0,0.99256972067754,0.08357515263143031,1,0,1.0,4.894733805734314,1.0
270.0,0.005288249850988725,0.9995637966155503,0,1,1.0,-5.236965646737902,1.0
270.0,0.016981770805066503,0.9985839786782801,0,1,1.0,-4.058487201284878,1.0
270.0,0.04320404264014801,0.9963071463634577,0,1,1.0,-3.097656087515243,1.0
