intercept,age,age^2,id,data_names,traj_gt,y1,y2
1.0,76.28731934550544,5819.755092923128,899,899_2,2,3.9948231191007944,3.6956608623827982
1.0,55.89663199468433,3124.4334683491675,900,900_0,2,3.8664277168730954,4.4988230362046915
1.0,60.89663199468433,3708.3997882960107,900,900_1,2,4.179737850558785,3.8334706816878104
1.0,65.89663199468433,4342.366108242854,900,900_2,2,4.389037741370079,3.32942576982446
1.0,63.62374209560019,4047.980558247448,901,901_0,2,3.9691816794439188,3.5526036447147735
1.0,68.62374209560019,4709.21797920345,901,901_1,2,3.351695992982824,4.082806307467808
1.0,73.62374209560019,5420.4554001594515,901,901_2,2,4.454024909292505,4.202091079504706
1.0,79.86447232525623,6378.333939791618,902,902_0,2,4.00086436982907,3.2422277115574256
1.0,84.86447232525623,7201.97866304418,902,902_1,2,3.950707497063158,3.9728903917809615
1.0,89.86447232525623,8075.623386296743,902,902_2,2,3.6373370398118774,3.8872755926628533
1.0,48.68710722754801,2370.4344101867578,903,903_0,2,4.007697400454827,4.71827604222489
1.0,53.68710722754801,2882.305482462238,903,903_1,2,4.277197105094451,4.0922098433587895
1.0,58.68710722754801,3444.176554737718,903,903_2,2,3.0636362927258864,3.5173095361871916
1.0,79.2935826880564,6287.472255507638,904,904_0,2,3.773429405619213,3.9500583084263
1.0,84.2935826880564,7105.408082388202,904,904_1,2,4.311702488261005,4.357245593575582
1.0,89.2935826880564,7973.343909268766,904,904_2,2,3.049926991246364,3.603592492691531
1.0,70.82019680249306,5015.500275143848,905,905_0,2,3.412342370755268,3.6540633053013343
1.0,75.82019680249306,5748.702243168778,905,905_1,2,4.706753001819234,4.490967871324646
1.0,80.82019680249306,6531.904211193709,905,905_2,2,3.8094149606576653,3.7672343681397393
1.0,72.19550486239724,5212.190922336424,906,906_0,2,3.8950415559149647,2.9558392465218066
1.0,77.19550486239724,5959.145970960396,906,906_1,2,3.3331297864794434,4.065159744595667
1.0,82.19550486239724,6756.101019584369,906,906_2,2,4.281453430720075,3.9615565591983177
1.0,46.090166656572144,2124.3034624305947,907,907_0,2,4.362050876923179,4.026416491280804
1.0,51.090166656572144,2610.205128996316,907,907_1,2,3.418651122336856,3.309793192388819
1.0,56.090166656572144,3146.1067955620374,907,907_2,2,4.305046773740391,3.835293029320903
1.0,46.472061093640434,2159.652462291049,908,908_0,2,3.969867157767736,4.577823125373308
1.0,51.472061093640434,2649.3730732274535,908,908_1,2,4.640296152213762,4.378238276276769
1.0,56.472061093640434,3189.0936841638577,908,908_2,2,4.4054600176601655,4.169563615143756
1.0,75.43460204371098,5690.379185493045,909,909_0,2,3.078997325457621,4.294599575741028
1.0,80.43460204371098,6469.7252059301545,909,909_1,2,4.745588783079632,3.362508681992839
1.0,85.43460204371098,7299.071226367265,909,909_2,2,3.7280509384618914,3.399032260732788
1.0,78.71632132555872,6196.259243028611,910,910_0,2,3.504050908079345,3.240376127186121
1.0,83.71632132555872,7008.422456284198,910,910_1,2,3.4715613561250716,3.510657624573357
1.0,88.71632132555872,7870.585669539785,910,910_2,2,3.3322871099654128,4.071480350540796
1.0,53.692338767339,2882.8672423066946,911,911_0,2,4.145858388869501,3.822660380963274
1.0,58.692338767339,3444.7906299800848,911,911_1,2,4.2575930037932,4.309909043564846
1.0,63.692338767339,4056.714017653475,911,911_2,2,4.394947017847084,4.046153216199784
1.0,61.81729929480824,3821.378492103899,912,912_0,2,4.08577353519726,4.693115848903603
1.0,66.81729929480824,4464.551485051981,912,912_1,2,3.4577060547830802,3.6893173505124595
1.0,71.81729929480824,5157.724478000064,912,912_2,2,4.225246608936611,4.272755516296182
1.0,53.08865236471937,2818.4050099020237,913,913_0,2,4.248168907098515,4.202607861985049
1.0,58.08865236471937,3374.2915335492175,913,913_1,2,3.9126690832044657,4.210882057854675
1.0,63.08865236471937,3980.1780571964114,913,913_2,2,4.579716564154109,3.4583614635479494
1.0,57.238090835547084,3276.199042498339,914,914_0,2,3.2207138545907608,4.182239022405463
1.0,62.238090835547084,3873.57995085381,914,914_1,2,4.675501323842558,4.0966261987812524
1.0,67.23809083554708,4520.960859209281,914,914_2,2,4.15937913011817,4.252430138854677
1.0,75.01288029407635,5626.932210013429,915,915_0,2,3.4666899440594414,4.199868224583389
1.0,80.01288029407635,6402.061012954192,915,915_1,2,3.870358516044698,3.456335550602179
1.0,85.01288029407635,7227.189815894955,915,915_2,2,3.388683986327319,3.5163807576065738
1.0,72.74719109755,5292.153812583458,916,916_0,2,4.003665774142787,3.6779019097024457
1.0,77.74719109755,6044.625723558958,916,916_1,2,4.083638131430343,3.373272266772492
1.0,82.74719109755,6847.097634534458,916,916_2,2,3.717370991068943,3.4632047269314965
1.0,64.64810853837604,4179.377937589648,917,917_0,2,3.281285386710076,3.8826102086239445
1.0,69.64810853837604,4850.859022973409,917,917_1,2,2.8555877654727717,4.435248116264043
1.0,74.64810853837604,5572.340108357169,917,917_2,2,3.6123261574827783,3.7928463118661697
1.0,45.827484549397546,2100.158340125271,918,918_0,2,3.75495413450464,4.362657728507765
1.0,50.827484549397546,2583.433185619246,918,918_1,2,4.6135662988530735,4.361946450653514
1.0,55.827484549397546,3116.7080311132218,918,918_2,2,3.3100266117618142,3.408226180081299
1.0,77.27558178246353,5971.51553981821,919,919_0,2,3.5098250742918964,4.019035894631286
1.0,82.27558178246353,6769.271357642845,919,919_1,2,3.892674314710246,4.133056876793707
1.0,87.27558178246353,7617.02717546748,919,919_2,2,3.4143406018262867,3.4532905015904505
1.0,71.76242673516882,5149.845890920472,920,920_0,2,3.1326876265662102,3.61045481696064
1.0,76.76242673516882,5892.47015827216,920,920_1,2,4.797339378989819,3.829895661557983
1.0,81.76242673516882,6685.094425623848,920,920_2,2,3.6523389924015572,3.9324172002777207
1.0,66.88869840296148,4474.097974042342,921,921_0,2,4.068380626713218,4.254421951869339
1.0,71.88869840296148,5167.9849580719565,921,921_1,2,4.39845753906353,3.404178045040035
1.0,76.88869840296148,5911.871942101571,921,921_2,2,4.230035101409821,2.884803195330109
1.0,77.3168273649868,5977.891793787173,922,922_0,2,3.931894848001875,3.471780309094105
1.0,82.3168273649868,6776.060067437041,922,922_1,2,3.5777227617760823,3.401718518227995
1.0,87.3168273649868,7624.228341086909,922,922_2,2,3.1872083764847376,4.281020425486816
1.0,64.49997304524832,4160.2465228377605,923,923_0,2,3.501368834665546,3.8806032166643223
1.0,69.49997304524832,4830.246253290244,923,923_1,2,3.7347583356811884,3.63244838168132
1.0,74.49997304524832,5550.245983742727,923,923_2,2,3.546528305758264,4.214353966421393
1.0,47.176738133114085,2225.6446208804205,924,924_0,2,4.259639058086345,4.171782324491129
1.0,52.176738133114085,2722.4120022115617,924,924_1,2,4.518682034306034,4.191607411302638
1.0,57.176738133114085,3269.1793835427025,924,924_2,2,4.70147086904392,5.016391133132763
1.0,56.22819153005716,3161.609522740792,925,925_0,2,4.146877378841298,3.979729789629469
1.0,61.22819153005716,3748.8914380413635,925,925_1,2,4.046545948325032,5.080130084804011
1.0,66.22819153005716,4386.173353341935,925,925_2,2,4.585745931378396,2.953960235732404
1.0,77.62406653220143,6025.495704995634,926,926_0,2,3.5653595927286683,3.7806617867739103
1.0,82.62406653220143,6826.736370317648,926,926_1,2,4.012693072577292,4.061736339157537
1.0,87.62406653220143,7677.977035639662,926,926_2,2,2.7288950269259504,3.6231651854279576
1.0,64.38696927402137,4145.681812293772,927,927_0,2,3.990111071465503,3.6536429041718437
1.0,69.38696927402137,4814.551505033985,927,927_1,2,4.864307536076779,3.867179620133066
1.0,74.38696927402137,5533.421197774199,927,927_2,2,3.018788987177541,4.249712216557522
1.0,46.09232319340933,2124.5022573656993,928,928_0,2,4.65176814243673,3.948474918821763
1.0,51.09232319340933,2610.425489299793,928,928_1,2,4.341328669918611,4.429376926675267
1.0,56.09232319340933,3146.348721233886,928,928_2,2,4.298676580914611,4.9956758565139765
1.0,54.887593125803164,3012.647879143715,929,929_0,2,4.251043883806509,3.7335492726965307
1.0,59.887593125803164,3586.5238104017462,929,929_1,2,4.383399844727688,3.474823663016889
1.0,64.88759312580316,4210.399741659778,929,929_2,2,4.189692806742459,4.097175343109277
1.0,76.34004659882424,5827.802714710657,930,930_0,2,3.533128646981609,3.693225958274968
1.0,81.34004659882424,6616.2031806989,930,930_1,2,3.7409905370193544,3.9726385052337387
1.0,86.34004659882424,7454.603646687142,930,930_2,2,4.82770356925804,3.119604940272633
1.0,57.33532231987442,3287.33918552389,931,931_0,2,3.930755935649529,4.359839834478403
1.0,62.33532231987442,3885.6924087226344,931,931_1,2,3.733252203734147,4.3494352950156685
1.0,67.33532231987442,4534.045631921378,931,931_2,2,3.6345753213807175,3.689645304608495
1.0,47.64299548547007,2269.855018828521,932,932_0,2,3.345519123358669,4.1425094049184485
1.0,52.64299548547007,2771.284973683222,932,932_1,2,3.9168820838965,4.3329104545639305
1.0,57.64299548547007,3322.7149285379223,932,932_2,2,4.090217383719476,3.9367592629634305
1.0,45.587501297268,2078.220274528411,933,933_0,2,4.299147752863386,4.723371857658765
1.0,50.587501297268,2559.095287501091,933,933_1,2,3.861230049883896,4.521329929351664
1.0,55.587501297268,3089.970300473771,933,933_2,2,3.15837508813508,4.112257013648397
1.0,57.59710454684971,3317.426452180735,934,934_0,2,4.2896081117707965,4.340051615237182
1.0,62.59710454684971,3918.3974976492323,934,934_1,2,3.5210755615079945,4.3607233943164205
1.0,67.5971045468497,4569.368543117729,934,934_2,2,4.0763862139579645,4.118670942152339
1.0,74.60476482673896,5565.8709348530265,935,935_0,2,4.465080643287996,4.642455777389387
1.0,79.60476482673896,6336.918583120416,935,935_1,2,4.067084255449467,3.1369119861748365
1.0,84.60476482673896,7157.966231387805,935,935_2,2,4.222217597951012,3.3698286660014585
1.0,52.12557328036218,2717.075389806408,936,936_0,2,3.76186487737435,4.3610970366896185
1.0,57.12557328036218,3263.3311226100295,936,936_1,2,4.371128632676267,5.116413143005366
1.0,62.12557328036218,3859.5868554136514,936,936_2,2,3.998914436909648,3.7735583246200286
1.0,54.82031750507615,3005.267211357358,937,937_0,2,4.594285846996598,4.424995531998611
1.0,59.82031750507615,3578.47038640812,937,937_1,2,3.3613122869024834,3.4104686815387133
1.0,64.82031750507615,4201.6735614588815,937,937_2,2,3.3188290014170327,3.96077704959018
1.0,47.98041118950208,2302.1198579136963,938,938_0,2,4.514484449395277,5.1741344509015565
1.0,52.98041118950208,2806.923969808717,938,938_1,2,4.277633059494007,4.184244192194777
1.0,57.98041118950208,3361.7280817037376,938,938_2,2,4.121775076433491,4.424929854690276
1.0,61.34258471097263,3762.9126990228533,939,939_0,2,4.012060069437809,3.615328437013293
1.0,66.34258471097263,4401.33854613258,939,939_1,2,2.800378865164596,4.051875378156659
1.0,71.34258471097263,5089.764393242306,939,939_2,2,2.8812833852052524,4.041647437893584
1.0,61.70798487528909,3807.875397368907,940,940_0,2,3.4931714411951726,4.073863413293696
1.0,66.7079848752891,4449.955246121799,940,940_1,2,4.667035290601019,3.3867385087912965
1.0,71.7079848752891,5142.03509487469,940,940_2,2,4.499137467955257,4.64204034601827
1.0,50.58298177443146,2558.638045192465,941,941_0,2,3.601787333011978,3.739776784599848
1.0,55.58298177443146,3089.46786293678,941,941_1,2,3.32851249378062,4.22441761653129
1.0,60.58298177443146,3670.2976806810943,941,941_2,2,3.670967215436495,4.059951842412961
1.0,75.79201681988074,5744.429813625085,942,942_0,2,3.4878023322894394,3.353986411121673
1.0,80.79201681988074,6527.349981823893,942,942_1,2,2.88237851604027,3.7625320030789107
1.0,85.79201681988074,7360.2701500227,942,942_2,2,4.190648352467417,4.902646734020703
1.0,62.66461033564934,3926.8533885187703,943,943_0,2,4.3924333798716235,3.5433953323652467
1.0,67.66461033564934,4578.499491875264,943,943_1,2,4.356875157995582,4.134437061921962
1.0,72.66461033564934,5280.145595231757,943,943_2,2,3.7804502529620883,3.5914337876189144
1.0,48.252910004699565,2328.3433239216356,944,944_0,2,5.827792993624032,4.966943584054757
1.0,53.252910004699565,2835.872423968631,944,944_1,2,4.025920010989377,4.815123271241988
1.0,58.252910004699565,3393.401524015627,944,944_2,2,3.7653037494113093,4.249755386608258
1.0,78.7665136159932,6204.163667218443,945,945_0,2,3.961763526760567,4.191717538575425
1.0,83.7665136159932,7016.828803378375,945,945_1,2,2.8378477424171082,3.8315908975664024
1.0,88.7665136159932,7879.493939538307,945,945_2,2,4.264522815264671,3.9669507898421124
1.0,67.98524795827578,4621.993939948241,946,946_0,2,3.8502084029946797,3.8353209077221724
1.0,72.98524795827578,5326.846419530999,946,946_1,2,4.5199114760407255,3.774980887494868
1.0,77.98524795827578,6081.698899113757,946,946_2,2,3.786732288150172,3.691213845738977
1.0,50.971026620937266,2598.0455547922957,947,947_0,2,4.428228310288383,4.324624935720103
1.0,55.971026620937266,3132.755821001668,947,947_1,2,5.243515832844899,3.1779646957410383
1.0,60.971026620937266,3717.4660872110408,947,947_2,2,4.550699333077498,4.099577452705813
1.0,45.212095086831546,2044.1335421406973,948,948_0,2,4.5479050678655675,4.394034238946977
1.0,50.212095086831546,2521.2544930090125,948,948_1,2,5.079276723891949,4.189054835185298
1.0,55.212095086831546,3048.375443877328,948,948_2,2,4.64428170504429,4.146140753740766
1.0,60.42673903331719,3651.3907902006194,949,949_0,2,4.836745843248951,3.4994625555571974
1.0,65.42673903331719,4280.658180533791,949,949_1,2,3.613154608465392,4.756805723037277
1.0,70.42673903331719,4959.925570866963,949,949_2,2,3.114893444098657,3.749387424168669
1.0,64.39619655013976,4146.870130124233,950,950_0,2,3.514685654272374,4.0960196581573145
1.0,69.39619655013976,4815.83209562563,950,950_1,2,4.491334741277744,3.3589282070519184
1.0,74.39619655013976,5534.794061127028,950,950_2,2,3.410009710084862,4.929658444821866
1.0,60.229045387750965,3627.537908319766,951,951_0,2,3.2879132314155086,4.365827405489602
1.0,65.22904538775097,4254.828362197276,951,951_1,2,3.646373262526721,3.7906383969243675
1.0,70.22904538775097,4932.118816074786,951,951_2,2,4.270042756552778,3.534817876316152
1.0,63.54509951258807,4037.97967206472,952,952_0,2,4.3005202159953395,4.886606466740942
1.0,68.54509951258807,4698.430667190601,952,952_1,2,4.001743960233675,4.173316904325772
1.0,73.54509951258807,5408.881662316481,952,952_2,2,3.8128941735183246,4.0367388725469775
1.0,70.11838611290155,4916.588071077945,953,953_0,2,4.088525337152375,3.318745054171353
1.0,75.11838611290155,5642.77193220696,953,953_1,2,3.5120310418980267,2.9546235447322045
1.0,80.11838611290155,6418.955793335976,953,953_2,2,3.667282532469814,3.2856677655092548
1.0,71.5755709540353,5123.062357396142,954,954_0,2,4.274981862249356,3.7181921271459637
1.0,76.5755709540353,5863.818066936495,954,954_1,2,4.4427860504943455,3.8440826575888076
1.0,81.5755709540353,6654.573776476847,954,954_2,2,4.522768018244977,3.668405263114945
1.0,48.4573666572544,2348.11638335559,955,955_0,2,4.261229615440892,4.3388467400261534
1.0,53.4573666572544,2857.690049928134,955,955_1,2,4.301616062637365,5.374701478657215
1.0,58.4573666572544,3417.263716500678,955,955_2,2,4.050677214075631,3.93687150477455
1.0,65.64715635306389,4309.549137243617,956,956_0,2,4.144658964677279,3.8014480898531806
1.0,70.64715635306389,4991.020700774256,956,956_1,2,3.301493780177489,2.830979540186707
1.0,75.64715635306389,5722.492264304895,956,956_2,2,4.515780693266972,4.20168768138368
1.0,76.01576980870965,5778.397259610733,957,957_0,2,4.333458162300543,4.430735726609747
1.0,81.01576980870965,6563.55495769783,957,957_1,2,4.365200012076354,4.506348030729968
1.0,86.01576980870965,7398.712655784926,957,957_2,2,4.155073314556482,3.625447815514347
1.0,75.63809241679036,5721.121024450919,958,958_0,2,4.39023577087978,2.520226161222878
1.0,80.63809241679036,6502.501948618822,958,958_1,2,4.327368780695221,5.133955615927728
1.0,85.63809241679036,7333.882872786726,958,958_2,2,3.960770574748647,3.9111709820758236
1.0,72.04256855283165,5190.131683689448,959,959_0,2,3.417226191422068,3.9755207878532075
1.0,77.04256855283165,5935.557369217765,959,959_1,2,4.3971743698331665,3.635705630231801
1.0,82.04256855283165,6730.9830547460815,959,959_2,2,3.0564300656822696,4.525254367937642
1.0,50.63126613021455,2563.525109948611,960,960_0,2,3.3616659215586373,4.144926771846306
1.0,55.63126613021455,3094.8377712507563,960,960_1,2,4.8140133435746115,4.2979129543104575
1.0,60.63126613021455,3676.1504325529017,960,960_2,2,3.323484259372946,4.486375063233187
1.0,62.2133387819166,3870.499522393528,961,961_0,2,4.81374498164537,4.475870058056604
1.0,67.2133387819166,4517.632910212695,961,961_1,2,4.325153674700129,3.274358832701766
1.0,72.2133387819166,5214.766298031861,961,961_2,2,4.095851601214049,3.7338491817126878
1.0,72.96102805718928,5323.3116151619615,962,962_0,2,4.3770792156669875,4.528451808805248
1.0,77.96102805718928,6077.921895733854,962,962_1,2,3.5540864025816186,3.452642106739315
1.0,82.96102805718928,6882.532176305747,962,962_2,2,2.8536510408724465,3.2958062520052502
1.0,48.61632625949605,2363.547178969765,963,963_0,2,3.238535324015107,4.2327962608154674
1.0,53.61632625949605,2874.7104415647254,963,963_1,2,4.7766622993299634,3.4738555517231506
1.0,58.61632625949605,3435.873704159686,963,963_2,2,3.1264030654168544,3.942959698842155
1.0,69.97704027659553,4896.786165872273,964,964_0,2,4.701821937854515,4.0665254086864335
1.0,74.97704027659553,5621.556568638229,964,964_1,2,5.0791880597566825,4.585172617340511
1.0,79.97704027659553,6396.3269714041835,964,964_2,2,3.4041212518976436,3.7711607598470964
1.0,45.59253107340766,2078.6788896796434,965,965_0,2,3.7309919993409464,3.88266434724303
1.0,50.59253107340766,2559.60420041372,965,965_1,2,4.51916800401477,3.7733119394227392
1.0,55.59253107340766,3090.5295111477967,965,965_2,2,4.359548526121907,4.074622160222907
1.0,54.17251542608536,2934.6614275894563,966,966_0,2,4.657363552185243,3.580616580796193
1.0,59.17251542608537,3501.386581850311,966,966_1,2,3.8939604364662914,3.01140546460145
1.0,64.17251542608537,4118.111736111165,966,966_2,2,4.183581974787722,4.403309421426623
1.0,70.89554756575694,5026.178664648505,967,967_0,2,4.087654125420128,4.35733710450769
1.0,75.89554756575694,5760.134140306074,967,967_1,2,3.7831702328422496,4.106487093012474
1.0,80.89554756575694,6544.089615963644,967,967_2,2,2.9243638027113317,3.8857603383447183
1.0,70.56484607527386,4979.397501627093,968,968_0,2,4.482961999156296,4.409801933982239
1.0,75.56484607527386,5710.0459623798315,968,968_1,2,4.562369111429027,4.538167898323943
1.0,80.56484607527386,6490.694423132571,968,968_2,2,4.717590829251674,3.196187274964308
1.0,45.17276360838851,2040.5785720193492,969,969_0,2,4.067162754276409,3.771257413358596
1.0,50.17276360838851,2517.306208103234,969,969_1,2,4.3680937754724765,4.7823866257884085
1.0,55.17276360838851,3044.033844187119,969,969_2,2,4.937601202111598,4.6767155896122805
1.0,75.69552236988727,5729.812106850104,970,970_0,2,3.5587418218625784,3.871951552996499
1.0,80.69552236988727,6511.767330548977,970,970_1,2,3.6269365088878223,3.4946643466967062
1.0,85.69552236988727,7343.72255424785,970,970_2,2,3.5544647484043606,3.862871270545121
1.0,76.74302808355658,5889.492359433554,971,971_0,2,3.5541197823243476,3.7341658677514142
1.0,81.74302808355658,6681.92264026912,971,971_1,2,4.023843643465159,3.0363292324249
1.0,86.74302808355658,7524.352921104685,971,971_2,2,4.221809128138055,3.7741166613083243
1.0,64.85359754199875,4205.9891141395465,972,972_0,2,3.7285984911199614,4.235137343017458
1.0,69.85359754199875,4879.5250895595345,972,972_1,2,3.479074717089153,4.056182483193787
1.0,74.85359754199875,5603.061064979522,972,972_2,2,3.941195985051934,3.085664171760421
1.0,50.56131192894923,2556.446263976504,973,973_0,2,4.937749077462876,4.143839604186904
1.0,55.56131192894923,3087.059383265996,973,973_1,2,4.30632590935836,4.6142392585323195
1.0,60.56131192894923,3667.6725025554883,973,973_2,2,2.79347331461837,4.505612518627809
1.0,67.66665283562084,4578.775905976434,974,974_0,2,3.8013053745866743,3.687109581629938
1.0,72.66665283562084,5280.442434332642,974,974_1,2,3.836599532388617,4.1163581359484995
1.0,77.66665283562084,6032.108962688851,974,974_2,2,3.887778331319576,4.1688494201965876
1.0,64.67752571744458,4183.182332930705,975,975_0,2,3.87153433796571,4.344656148493152
1.0,69.67752571744458,4854.957590105151,975,975_1,2,4.111821831501939,4.146973056308383
1.0,74.67752571744458,5576.732847279597,975,975_2,2,3.5872910428069735,4.524442095480934
1.0,47.065546362810345,2215.1656544298503,976,976_0,2,4.01363040949823,3.84988748396536
1.0,52.065546362810345,2710.8211180579533,976,976_1,2,4.4321166493374715,3.7123121704181417
1.0,57.065546362810345,3256.4765816860568,976,976_2,2,4.17959473004803,4.979215436264754
1.0,55.048668816031665,3030.355938417137,977,977_0,2,4.280045071417151,5.170964224093114
1.0,60.048668816031665,3605.8426265774538,977,977_1,2,3.7350712676847637,4.162145971828048
1.0,65.04866881603166,4231.32931473777,977,977_2,2,4.023805516825572,4.3136475761105935
1.0,62.28511646770362,3879.4357333954044,978,978_0,2,2.846454092528668,5.0951634416537095
1.0,67.28511646770362,4527.286898072441,978,978_1,2,3.33127683956799,4.066092073943305
1.0,72.28511646770362,5225.138062749476,978,978_2,2,3.907101829189425,4.007844585068434
1.0,72.41424570340101,5243.822980792532,979,979_0,2,3.4449470312748343,3.499716213477462
1.0,77.41424570340101,5992.965437826541,979,979_1,2,4.342926192413022,4.126710469892284
1.0,82.41424570340101,6792.107894860552,979,979_2,2,2.974758018478329,3.568615399638865
1.0,66.36438391975162,4404.231453048187,980,980_0,2,3.660488314268431,4.4017643835857845
1.0,71.36438391975162,5092.875292245703,980,980_1,2,4.7721264974526445,3.3999714834055994
1.0,76.36438391975162,5831.5191314432195,980,980_2,2,3.6538904373038634,3.5125076456934377
1.0,59.34719527049343,3522.089586474078,981,981_0,2,4.317424501303504,4.624376686068475
1.0,64.34719527049343,4140.561539179012,981,981_1,2,4.063569889860824,5.089070042178195
1.0,69.34719527049343,4809.033491883946,981,981_2,2,3.4217194375735733,3.1781409588281875
1.0,69.04942804050712,4767.823512721171,982,982_0,2,4.145331138891353,4.094526869720377
1.0,74.04942804050712,5483.317793126243,982,982_1,2,3.3038322855205626,3.5946182041548123
1.0,79.04942804050712,6248.812073531314,982,982_2,2,3.708984207989292,3.9241184252026176
1.0,73.42356044195576,5391.01922797353,983,983_0,2,4.233058486370062,3.7961776006837975
1.0,78.42356044195576,6150.254832393088,983,983_1,2,3.1682701166380896,3.897257344315647
1.0,83.42356044195576,6959.490436812645,983,983_2,2,3.735684649257167,3.7911287832262803
1.0,57.17468764943449,3268.9449078103967,984,984_0,2,3.498150467650374,4.267173746199004
1.0,62.17468764943449,3865.6917843047418,984,984_1,2,4.161593325116748,4.284526560323765
1.0,67.17468764943449,4512.438660799086,984,984_2,2,4.196291271020234,4.235795558886966
1.0,46.15835674945762,2130.5938978101995,985,985_0,2,4.77766655559984,3.556630123953905
1.0,51.15835674945762,2617.1774653047755,985,985_1,2,3.6233075888368416,3.8544917038449067
1.0,56.15835674945762,3153.761032799352,985,985_2,2,3.936598156651087,4.920531463797102
1.0,50.70649991259202,2571.1491333856948,986,986_0,2,3.925451471438737,5.061077727679275
1.0,55.70649991259202,3103.214132511615,986,986_1,2,4.474293958318605,3.2165294002578335
1.0,60.70649991259202,3685.279131637535,986,986_2,2,3.9215901942138025,4.006360907227674
1.0,53.301529673921,2841.053065579881,987,987_0,2,3.7015501353424036,4.45805422567732
1.0,58.301529673921,3399.068362319091,987,987_1,2,4.192765854048481,4.3362420623879565
1.0,63.301529673921,4007.0836590583012,987,987_2,2,4.006329137859975,3.8659169441055075
1.0,49.70012503377913,2470.102428373279,988,988_0,2,4.126992444420637,3.899187450711533
1.0,54.70012503377913,2992.10367871107,988,988_1,2,4.2860717349520545,3.9482489989893335
1.0,59.70012503377913,3564.104929048862,988,988_2,2,3.830767987983804,3.9712418061289827
1.0,51.7723630527243,2680.3775760630924,989,989_0,2,4.431843095667914,4.345168465658121
1.0,56.7723630527243,3223.1012065903356,989,989_1,2,3.8419452249600967,3.9287853849354613
1.0,61.7723630527243,3815.824837117578,989,989_2,2,4.627126730409226,4.452526082017024
1.0,69.48391604913908,4828.014589523807,990,990_0,2,4.5377526671032555,4.449785831693955
1.0,74.48391604913908,5547.853750015199,990,990_1,2,3.7780626965820105,4.921328211945907
1.0,79.48391604913908,6317.692910506589,990,990_2,2,3.91184107894626,2.6510140996361877
1.0,70.57293766134538,4980.539530152141,991,991_0,2,3.89830209747835,4.122040216883493
1.0,75.57293766134538,5711.268906765595,991,991_1,2,2.860886671490288,3.851506556841351
1.0,80.57293766134538,6491.998283379048,991,991_2,2,3.8227319680007597,3.7076406573417877
1.0,58.60069591339613,3434.0415615343218,992,992_0,2,4.033730613609002,3.9400199038358843
1.0,63.60069591339612,4045.0485206682824,992,992_1,2,3.4944665635797985,4.665651205386571
1.0,68.60069591339612,4706.055479802243,992,992_2,2,4.016103177468954,3.8578365698614827
1.0,51.54995576136262,2657.397938998443,993,993_0,2,3.638378220898277,3.902658804857926
1.0,56.54995576136262,3197.897496612069,993,993_1,2,4.355814425460376,4.184162787183395
1.0,61.54995576136262,3788.3970542256952,993,993_2,2,4.116859371605064,3.753492396060488
1.0,64.58694948848085,4171.474044227577,994,994_0,2,3.8733268202133164,3.8456987541018566
1.0,69.58694948848085,4842.343539112386,994,994_1,2,3.4907715300589848,3.804631133103124
1.0,74.58694948848085,5563.2130339971945,994,994_2,2,4.060296957642927,3.526945391928683
1.0,46.88306248351437,2198.021547833113,995,995_0,2,4.569339326426205,4.541291297553674
1.0,51.88306248351437,2691.8521726682566,995,995_1,2,4.874240979144085,3.552640246370692
1.0,56.88306248351437,3235.6827975034003,995,995_2,2,4.40848178385708,3.7660950059260423
1.0,65.31179153721006,4265.630113799983,996,996_0,2,3.323382881001236,2.93661225488308
1.0,70.31179153721006,4943.748029172084,996,996_1,2,3.856457146893515,4.222315831747692
1.0,75.31179153721006,5671.8659445441845,996,996_2,2,3.9222356967579555,4.059701954031046
1.0,60.34696469191524,3641.7561475272646,997,997_0,2,4.625194974002477,4.595797781807537
1.0,65.34696469191525,4270.225794446418,997,997_1,2,3.8806940961990017,3.7006193180917486
1.0,70.34696469191525,4948.69544136557,997,997_2,2,4.324591165018126,3.698134430793683
1.0,58.53144473058879,3425.93002224997,998,998_0,2,4.8608789666564745,4.330384859874803
1.0,63.53144473058879,4036.244469555858,998,998_1,2,4.176010778874199,4.460905442390594
1.0,68.53144473058879,4696.558916861746,998,998_2,2,4.48886594141838,3.173796755404224
1.0,78.5986422630004,6177.746565587113,999,999_0,2,3.4407020086977362,4.6140606949329275
1.0,83.5986422630004,6988.732988217117,999,999_1,2,3.3823838630424037,3.712481823072236
1.0,88.5986422630004,7849.71941084712,999,999_2,2,4.377533469525229,4.391000183358292
1.0,46.89337106207432,2198.9882495653897,1000,1000_0,2,5.169563224639768,3.488224754670412
1.0,51.89337106207432,2692.9219601861328,1000,1000_1,2,3.0978773134835635,4.064793941934298
1.0,56.89337106207432,3236.855670806876,1000,1000_2,2,4.535178284165064,3.8472256271213556
1.0,58.968055045967745,3477.231515904282,1001,1001_0,2,4.799438419277861,3.1656894998363994
1.0,63.968055045967745,4091.9120663639596,1001,1001_1,2,3.7239224780994875,2.980415427002346
1.0,68.96805504596774,4756.5926168236365,1001,1001_2,2,3.78869768438729,3.1548884377415343
1.0,73.84696386614152,5453.374072247211,1002,1002_0,2,3.9056338356646028,3.777330416646296
1.0,78.84696386614152,6216.843710908627,1002,1002_1,2,4.357928750569673,2.3991753507266753
1.0,83.84696386614152,7030.313349570042,1002,1002_2,2,3.4037492114079857,4.455599184911168
